kind,game_id,gameday,season,home_team,away_team,venue,start_time_utc,home_record,away_record,p_home_win,p_away_win,p_tie,derived_ml,p_home_win_derived,p_away_win_derived,mu_h,mu_a,mu_margin,mu_total,fair_spread,fair_total,spread_line,total_line,has_offer,p_cover_offered,p_push_offered,p_over_offered,p_under_offered,p_push_total_offered,home_score,away_score,total,margin,p_over_fair,p_cover_fair,y_over_fair,y_under_fair,y_push_fair,y_cover_fair,y_push_spread_fair,y_over_offered,y_under_offered,y_push_total_offered,y_cover_offered,y_push_spread_offered,y_home_win,decided,frame_view,pred_home,pred_away,p_home_cover_m8,p_push_m8,p_home_cover_m7,p_push_m7,p_home_cover_m6,p_push_m6,p_home_cover_m5,p_push_m5,p_home_cover_m4,p_push_m4,p_home_cover_m3,p_push_m3,p_home_cover_m2,p_push_m2,p_home_cover_m1,p_push_m1,p_home_cover_0,p_push_0,p_home_cover_1,p_push_1,p_home_cover_2,p_push_2,p_home_cover_3,p_push_3,p_home_cover_4,p_push_4,p_home_cover_5,p_push_5,p_home_cover_6,p_push_6,p_home_cover_7,p_push_7,p_home_cover_8,p_push_8,p_home_cover_m0_5,p_home_cover_0_5,p_over_4,p_under_4,p_push_total_4,p_over_5,p_under_5,p_push_total_5,p_over_6,p_under_6,p_push_total_6,p_over_7,p_under_7,p_push_total_7,p_over_8,p_under_8,p_push_total_8,p_over_9,p_under_9,p_push_total_9,p_over_10,p_under_10,p_push_total_10,p_over_11,p_under_11,p_push_total_11,p_over_12,p_under_12,p_push_total_12
oof,2025020268,2025-11-12,2025,CHI,NJD,United Center,2025-11-13T02:30:00Z,54-110,85-84,0.5,0.5,0.1398754626448523,0.4611,0.48456855432880086,0.3524314456711991,3.1211245090263944,2.861149860179797,0.2599746488465975,5.982274369206191,0.0,5.0,,,False,,,,,,3.0,4.0,7.0,-1.0,0.532026948651742,0.4878772735098191,1.0,0.0,0.0,0.0,0.0,,,,,,0.0,True,oof,3.1211245090263944,2.861149860179797,0.9991164503065669,0.0007835625825765013,0.9968308710910728,0.0024143955285425484,0.9937902555018556,0.003069769076109818,0.9793886268668894,0.014366578972962908,0.9308743871640346,0.04865711665630089,0.8396351573591816,0.09101015087205107,0.7481528614714318,0.09070486660662126,0.5649007838431506,0.18446361393810148,0.4878772735098191,0.1398754626448523,0.3434687688228507,0.22403303718278664,0.22771656341747884,0.11539786990990115,0.09425911181743091,0.1346328608944282,0.03171017266829146,0.06218417955005969,0.008377460105371414,0.023400850473724685,0.003817249301514373,0.004540387579795537,0.0005253304143170745,0.003216491348657587,0.0009989800011370967,0.0005457737487142992,0.6241,0.4611,0.758794997245662,0.14724722048240685,0.09395778227193112,0.532026948651742,0.24120617331129743,0.22676687803696063,0.423783996261866,0.47003618960239657,0.10617981413573738,0.23009453879294128,0.5756031117118675,0.1943023494951912,0.15627073134870767,0.7688453944157849,0.07488387423550742,0.06747042802901115,0.8449997602525244,0.08752981171846445,0.04047212957824612,0.9325580296454647,0.026969840776289233,0.013303931908744451,0.96031553775446,0.026380530336795625,0.004965761453572949,0.9866993898470985,0.008334848699328637
oof,2025020273,2025-11-13,2025,FLA,WSH,Amerant Bank Arena,2025-11-14T00:00:00Z,103-84,99-75,0.5491004391976855,0.4508995608023145,0.14715319906611382,0.3872,0.4651329972510918,0.3624670027489082,2.590111905152723,2.7797125156840763,-0.18960061053135346,5.3698244208368,-1.0,5.0,,,False,,,,,,6.0,3.0,9.0,3.0,0.5301348208759069,0.5242180893074385,1.0,0.0,0.0,1.0,0.0,,,,,,1.0,True,oof,2.590111905152723,2.7797125156840763,0.9987818850489422,0.0008182691354865739,0.996694848031243,0.0024722569908254264,0.9937212572396438,0.0030694833381087186,0.979144187956985,0.014634338252960424,0.9252256609781687,0.05406695062919861,0.835941339450076,0.0905958551392183,0.7337354932900325,0.10216539214202593,0.5242180893074385,0.21940927353142486,0.458089990855753,0.14715319906611382,0.3126936595054724,0.2245180786349148,0.1974274466952523,0.11370496990545205,0.07902371271365162,0.11830688997626296,0.021229078774157868,0.05617777634424646,0.005292265509924666,0.015271188556110794,0.0019992939369704527,0.003081936886430382,0.00015235051559511645,0.002378688596884093,9.997900229758012e-05,0.00026239781126854284,0.5596,0.3872,0.751966145399333,0.15144119062116537,0.09659266397950154,0.5301348208759069,0.2470539344559022,0.22281124466819097,0.4247888276182497,0.46290051143407623,0.11231066094767404,0.23684409118566907,0.5742856000100792,0.1888703088042517,0.16065349687145627,0.7648378041123509,0.0745086990161927,0.0646895601967114,0.838537607821181,0.09677283198210758,0.03829185046060998,0.9355416594246724,0.026166490114717677,0.009986594595091334,0.9621185592601914,0.027894846144717305,0.0031730292520389895,0.9898434175499176,0.006983553198043336
oof,2025020269,2025-11-13,2025,TOR,LAK,Scotiabank Arena,2025-11-14T00:00:00Z,91-86,85-89,0.5533701428974848,0.44662985710251524,0.1329426763194704,0.5612,0.521216060110118,0.325383939889882,3.4200054941366944,2.5795216470258366,0.8404838471108578,5.999527141162531,0.0,5.0,,,False,,,,,,3.0,4.0,7.0,-1.0,0.5320562566881764,0.5285310613771387,1.0,0.0,0.0,0.0,0.0,,,,,,0.0,True,oof,3.4200054941366944,2.5795216470258366,0.9990635984544847,0.0007364470043260171,0.9971164222646103,0.002174247245496758,0.9937902113448884,0.00323900736380201,0.9820477411584976,0.011619676952023403,0.9411211953393673,0.04010153077487245,0.8493035064419773,0.0923158657062104,0.7781675738700171,0.07074073876360157,0.612570775588395,0.16250067376740365,0.5285310613771387,0.1329426763194704,0.3837520020068104,0.22385925637229623,0.2627234967645841,0.11916163198385624,0.10887569761654417,0.15666615554358848,0.04216257152026739,0.06829740643765769,0.011859307925000182,0.030615202623732362,0.005583070597548875,0.006419513944268435,0.0012770294688405133,0.0037334542493785462,0.0016969358745045425,0.0013794840220378753,0.7146,0.5612,0.7588351944101724,0.14716447653334042,0.0940003290564871,0.5320562566881764,0.24116517175960334,0.22677857155222034,0.42641737347893244,0.4724833488146287,0.10109927770643885,0.23076717535171554,0.5772764702615224,0.19195635438676212,0.15576476671276368,0.7693813271273519,0.07485390615988444,0.06784545169188086,0.845706336763838,0.0864482115442812,0.040611507961026826,0.9321857607740673,0.027202731264905838,0.014077956223022957,0.9594430848705037,0.026478958906473404,0.005511397863510163,0.9859125934374099,0.008576008699079955
oof,2025020271,2025-11-13,2025,OTT,BOS,Canadian Tire Centre,2025-11-14T00:00:00Z,91-83,80-90,0.5423891975874341,0.4576108024125659,0.14116968976356084,0.4821,0.48998246146588054,0.3455175385341195,3.36193951283437,2.991992529565529,0.3699469832688411,6.353932042399899,0.0,6.0,,,False,,,,,,5.0,3.0,8.0,2.0,0.42313425018410744,0.4954243640155982,1.0,0.0,0.0,1.0,0.0,,,,,,1.0,True,oof,3.36193951283437,2.991992529565529,0.9986988495325867,0.0008013936472552522,0.9968062739078382,0.002378576052392927,0.9937224699958916,0.003129386989373462,0.980259388895839,0.013483550718974367,0.9301859328693611,0.049792216425899295,0.8404068965532955,0.09111368802296026,0.7566594478317404,0.08237703074680314,0.5778792824589444,0.17570111312672157,0.4954243640155982,0.14116968976356084,0.3524611754775835,0.22396200130310198,0.23728774921399623,0.11564289304570105,0.10107860728911636,0.13553958067532057,0.03597648065654341,0.06508662878184272,0.009576611289039376,0.02692687996705171,0.004561638276227326,0.0050923439600305456,0.0007004581811328332,0.003522937393991454,0.0009988882843162935,0.0008122689713246562,0.6466,0.4821,0.763842681535509,0.1446904848202231,0.09146683364426791,0.5317303391625361,0.2365192578635422,0.23175040297392163,0.42313425018410744,0.4746448272349791,0.1022209225809134,0.22632980539308464,0.5774741242485552,0.19619607035836012,0.1534300308832747,0.7715048824612412,0.07506508665548416,0.06936637727318629,0.8474759426490087,0.08315768007780495,0.04165468438395358,0.9305042219381664,0.027841093677880093,0.015967337597482246,0.9582323563226851,0.025800306079832584,0.006469697175217888,0.9841287709267444,0.009401531898037597
oof,2025020272,2025-11-13,2025,DET,ANA,Little Caesars Arena,2025-11-14T00:00:00Z,80-84,84-92,0.5844394646827705,0.4155605353172295,0.11607438651366334,0.6739,0.5518838257252283,0.3171161742747717,4.278969519292865,2.602181717391321,1.6767878019015439,6.881151236684186,1.0,6.0,,,False,,,,,,6.0,3.0,9.0,3.0,0.41449353332750644,0.43267899461827664,1.0,0.0,0.0,1.0,0.0,,,,,,1.0,True,oof,4.278969519292865,2.602181717391321,0.9992464103587029,0.0007535886413637753,0.9971192188050688,0.0021937532644410993,0.9935529708380977,0.0034767995911054203,0.9829159247626946,0.010697957106141777,0.949675880657517,0.03226476975062685,0.855454727800143,0.09361605911262603,0.8087031760196656,0.04886618770578752,0.6788719843055939,0.11840261159259662,0.5822932294922452,0.11607438651366334,0.43267899461827664,0.22451213560129457,0.31528981017583646,0.11932355060438912,0.1369338759462494,0.17592675275632105,0.06644164122247476,0.0759923314146172,0.01938791607955284,0.0488432021163064,0.010918766257437458,0.009477382710080829,0.0043040143974371805,0.005152128389175912,0.006167241186531502,0.0033913428409478876,0.8049,0.6739,0.7678820683945357,0.1422671474310633,0.08985078417440107,0.5307828117367799,0.23249923136374806,0.23671795689947212,0.41449353332750644,0.4703854112865308,0.11512105538596273,0.22329037620269696,0.5819527353450151,0.19475688845228786,0.1500389004425758,0.7747953786826883,0.0751657208747359,0.07151172002963063,0.8513202646925112,0.07716801527785805,0.0433644756040545,0.9282220182109401,0.028413506185005356,0.019745369316958156,0.9554049593466604,0.024849671336381513,0.009143571959457494,0.9802542738690184,0.01060215417152403
oof,2025020270,2025-11-13,2025,MTL,DAL,Centre Bell,2025-11-14T00:00:00Z,98-90,111-77,0.535999784078364,0.464000215921636,0.14379980293770728,0.4847,0.4906514199253137,0.3415485800746863,3.198101117206176,2.7796624321759595,0.41843868503021664,5.977763549382136,0.0,5.0,,,False,,,,,,0.0,7.0,7.0,-7.0,0.531689136779133,0.4956550603598323,1.0,0.0,0.0,0.0,0.0,,,,,,0.0,True,oof,3.198101117206176,2.7796624321759595,0.9989098296071084,0.0007902619361580181,0.9968985282098356,0.0023162101225029986,0.9938335380488592,0.0030699402899320924,0.9804463783661013,0.013293172289912973,0.933219139259231,0.0468329806915217,0.8421715188453902,0.09152089444359869,0.7582483871620227,0.08428511556855058,0.5766626958813978,0.1828103734665609,0.4956550603598323,0.14379980293770728,0.35374622603873573,0.22396020674928951,0.23532928848788115,0.11740730293500612,0.09626045429838592,0.1413351368884852,0.033253856910384245,0.06304979070771939,0.008870402246662967,0.024523890127205968,0.0038174700588348336,0.004976439722375465,0.00045360306411603547,0.0032824829701097453,0.001198666989579268,0.00036523733354651373,0.6525,0.4847,0.759330923030446,0.14718925512130876,0.0934798218482453,0.531689136779133,0.24062061134702584,0.22769025187384123,0.4263496876469905,0.47303723901625044,0.10061307333675909,0.23024024508912824,0.5771384744210126,0.19262128048985933,0.1554912153826553,0.7696388550229366,0.07486992959440805,0.06814608916929697,0.8445056074269287,0.08734830340377434,0.04090564833641468,0.9317289006576182,0.027365451005967153,0.014296626826390027,0.9595239069173044,0.026179466256305652,0.004967074270803903,0.9859628184164224,0.009070107312773678
oof,2025020277,2025-11-13,2025,VGK,NYI,T-Mobile Arena,2025-11-14T03:00:00Z,108-89,78-86,0.5902879699896715,0.4097120300103285,0.1342240847320315,0.56,0.5209034910370666,0.3240965089629334,3.513390618814126,2.6073158055656522,0.9060748132484737,6.120706424379778,0.0,5.0,,,False,,,,,,3.0,4.0,7.0,-1.0,0.5331500042538095,0.5276903202752895,1.0,0.0,0.0,0.0,0.0,,,,,,0.0,True,oof,3.513390618814126,2.6073158055656522,0.9991635107467645,0.0007365042158235346,0.9970850921624858,0.0022278882301006975,0.99359808408019,0.003409567023319355,0.9813641101136862,0.012274410758498092,0.9427234490439756,0.038385415363714835,0.8500251912332536,0.09234119385656432,0.7784869378524556,0.07080399775901726,0.61227228750757,0.16348567470420625,0.5276903202752895,0.1342240847320315,0.382340997407186,0.22383235352336733,0.26483741187399223,0.11674649559495028,0.11168208298709346,0.15532208925525642,0.04420152529887243,0.06922132144958984,0.01248046901827265,0.032180649457971215,0.006357272086535708,0.006438346928077651,0.0009396715873786705,0.0042885642695292565,0.0013979408404652676,0.0010101100760151961,0.715,0.56,0.760786182678393,0.1467604093458071,0.09245340797579983,0.5331500042538095,0.2400527938315067,0.22679720191468386,0.4232543080644295,0.47099413358812836,0.10575155834744213,0.22914848426954004,0.5770980624733125,0.1937534532571474,0.15504215083205874,0.7700217004555698,0.07493614871237142,0.06826861892536044,0.8467420880934831,0.08498929298115655,0.040979278024672425,0.931736438338557,0.027284283636770504,0.014851946540993817,0.9588656700823117,0.026282383376694494,0.005604356265994262,0.9852900223598894,0.009105621374116387
oof,2025020275,2025-11-13,2025,COL,BUF,Ball Arena,2025-11-14T02:00:00Z,115-69,93-84,0.7421333127273635,0.2578666872726365,0.11222644121053092,0.7273,0.5680426082279924,0.30685739177200766,4.159948568185228,2.1346498609849416,2.025298707200286,6.294598429170169,1.0,6.0,,,False,,,,,,6.0,3.0,9.0,3.0,0.4216184713340524,0.45646306011619375,1.0,0.0,0.0,1.0,0.0,,,,,,1.0,True,oof,4.159948568185228,2.1346498609849416,0.9994199908581933,0.00048000633406087597,0.9972632395082213,0.0021285933286041224,0.9929626146014494,0.004142059018472769,0.9847244974743432,0.008757593619568795,0.9575268845319876,0.02609284528683209,0.8629792255780813,0.09475291384367464,0.8273823700137728,0.039145241548602244,0.7190551375010537,0.09577957931427021,0.611069251763139,0.11222644121053092,0.45646306011619375,0.22506377655447732,0.3343117788809221,0.12225308298444156,0.1461706868248047,0.1817078133091804,0.07572409350537684,0.07739246522025427,0.022585776111748182,0.054663770817881506,0.012502106230829826,0.011226101023214582,0.00572799238120995,0.005448935181746312,0.007947480710875513,0.004300110256477443,0.8524,0.7273,0.7622947110195153,0.14503512917382663,0.09267015980665816,0.5330717310587975,0.2384060977864409,0.22852217115476162,0.4216184713340524,0.4713168358414461,0.10706469282450139,0.2279021982781204,0.5791868848513375,0.19291091687054218,0.153801678304071,0.7711486787263747,0.07504964296955441,0.06915536227143536,0.846643240451362,0.0842013972772027,0.041437818806910734,0.9307152058744262,0.027846975318663106,0.015275694666960084,0.9588793818988882,0.02584492343415169,0.006219054122845451,0.9847498637771755,0.009031082099979009
oof,2025020276,2025-11-13,2025,CGY,SJS,Scotiabank Saddledome,2025-11-14T02:00:00Z,75-89,59-105,0.5686782192335392,0.43132178076646077,0.12751766144946156,0.5543,0.5194209973739502,0.33377900262604976,3.9237068491730738,3.0834950084164774,0.8402118407565964,7.007201857589552,0.0,6.0,,,False,,,,,,2.0,0.0,2.0,2.0,0.411632671991774,0.5272950600288572,0.0,1.0,0.0,1.0,0.0,,,,,,1.0,True,oof,3.9237068491730738,3.0834950084164774,0.9990165504360273,0.0007834930800957019,0.9968632458602187,0.002370733687587451,0.9937233585696008,0.003159647449549351,0.9809575427573092,0.01276728680565636,0.936882182968739,0.04346199972839899,0.8448993955096924,0.09186447414448991,0.774207422766364,0.07030243862814556,0.6075897152594728,0.16060367605092674,0.5272950600288572,0.12751766144946156,0.3836345379939255,0.22399419245806287,0.268839698144805,0.11742788702441186,0.1149024436539327,0.15438326724052356,0.047400151912380256,0.06966098275223993,0.013225696060623642,0.03530275422079636,0.006357772983722943,0.007114146800940306,0.001219788890463147,0.0041603221933915885,0.0020957776050442075,0.0011310245515378074,0.7011,0.5543,0.7698618491773845,0.14172562000673553,0.08841253081587992,0.5305161233969661,0.23075894109031744,0.23872493551271645,0.411632671991774,0.4691871654789422,0.1191801625292839,0.22193679071983302,0.5822709501325873,0.19579225914757964,0.1494069392068016,0.7753582161288985,0.07523484466429989,0.07187134335797166,0.8519048619990792,0.07622379464294919,0.04341589000741406,0.9278692419525157,0.028714868040070125,0.020106704928000343,0.954997971047461,0.024895324024538763,0.009582049612774587,0.9798042938037179,0.010613656583507379
oof,2025020278,2025-11-13,2025,SEA,WPG,Climate Pledge Arena,2025-11-14T03:00:00Z,69-95,97-80,0.5,0.5,0.1360224371767295,0.5109,0.5082168878407441,0.33398311215925586,3.262756754570942,2.7408628416381697,0.5218939129327724,6.003619596209112,0.0,5.0,,,False,,,,,,5.0,3.0,8.0,2.0,0.5325630485960671,0.5078914737683441,1.0,0.0,0.0,1.0,0.0,,,,,,1.0,True,oof,3.262756754570942,2.7408628416381697,0.9991164503065669,0.0007835625825765013,0.996988128965961,0.002257090432369079,0.9938248873155556,0.0031298020611538273,0.9805073532607618,0.013206637298922904,0.9365705458352317,0.0436889052173492,0.8445392811470719,0.0917809509935918,0.7638016726417345,0.08093145194520966,0.5842338416944103,0.18058927427897317,0.5078914737683441,0.1360224371767295,0.3630699832587077,0.22386773526414322,0.2427219693463905,0.11805913088983608,0.09887733132067772,0.1470363228576226,0.03562953541184696,0.0638072425732353,0.009075382545828245,0.027656510057097634,0.0037466351616246584,0.005208359722865996,0.00045359065056615295,0.0032387266475179884,0.0004996664570979765,0.0006206829255940912,0.6687,0.5109,0.7592140525905005,0.14728369439008474,0.09350225301941487,0.5325630485960671,0.24114055534872378,0.2262963960552091,0.42375505871347047,0.4701356188063531,0.10610932248017635,0.23004689281865984,0.5759204516885844,0.19403265549275572,0.15581250949266814,0.7693356984941552,0.07485179201317675,0.06785346017601156,0.8451858321112358,0.08696070771275269,0.04070647779570307,0.9321216603113615,0.027171861892935405,0.013974942285075035,0.9597067056028921,0.026318352112032904,0.005032987171750032,0.9861647285926222,0.0088022842356278
oof,2025020274,2025-11-13,2025,CBJ,EDM,Nationwide Arena,2025-11-14T00:30:00Z,80-84,105-87,0.6160904469790693,0.38390955302093066,0.1422269346497725,0.4555,0.48312018632260934,0.35087981367739063,3.109479479247402,2.858593719032095,0.25088576021530695,5.968073198279497,0.0,5.0,,,False,,,,,,5.0,4.0,9.0,1.0,0.5333600420614282,0.4850972404927076,1.0,0.0,0.0,1.0,0.0,,,,,,1.0,True,oof,3.109479479247402,2.858593719032095,0.9988985473232965,0.0008015427830828618,0.9968361825534957,0.002362504995910051,0.9938224678751968,0.0030462420177336095,0.9801902090292665,0.013564298394583686,0.9304118850175701,0.04943540530903603,0.8402073592288534,0.09109778197935824,0.7489885377672525,0.09065394487552958,0.5601909670488779,0.19199066178880678,0.4850972404927076,0.1422269346497725,0.33865379500052506,0.22406282334943456,0.22237108558355595,0.11435768796958659,0.09181768526088567,0.13169915825968823,0.03096813809828678,0.060405118640325724,0.00829563539433871,0.022482079264717254,0.0034927108637589927,0.0046890058375480504,0.0004772234592897144,0.003050028785777448,0.000999005319082181,0.00047244108826729407,0.6215,0.4555,0.7587115942042463,0.1476311529877965,0.09365725280795736,0.5333600420614282,0.24199993699065298,0.22464002094791888,0.42511177836341196,0.4703993142265955,0.10448890740999245,0.23110125704995613,0.5762746265842682,0.19262411636577562,0.15623015801566528,0.7689638853738505,0.07480595661048413,0.06763583713351702,0.844213499333218,0.08815066353326499,0.040522175851582846,0.9323234508748369,0.027154373273580303,0.01386157679904344,0.9596235237898916,0.026514899411065027,0.005292006041202486,0.9861530033392365,0.008554990619560979
oof,2025020279,2025-11-14,2025,CAR,VAN,Lenovo Center,2025-11-15T00:00:00Z,125-73,63-101,0.6363909458970318,0.3636090541029682,0.13204958796770863,0.5451,0.5170351456892447,0.33046485431075534,3.6132978651840517,2.832541812837108,0.7807560523469439,6.4458396780211595,0.0,6.0,,,False,,,,,,4.0,3.0,7.0,1.0,0.4227329565295974,0.5223568482626785,1.0,0.0,0.0,1.0,0.0,,,,,,1.0,True,oof,3.6132978651840517,2.832541812837108,0.9990983214591351,0.00080169019128837,0.996971758956569,0.002242950761826598,0.9937301306298713,0.0032104462905241456,0.9811853952598566,0.012512031849428158,0.9415288355252257,0.03909751737268492,0.8482324475129795,0.09211561605545562,0.7701264200075708,0.07768479713437228,0.603690661706739,0.16548528783208813,0.5223568482626785,0.13204958796770863,0.37921401632917534,0.223937902334154,0.2593434572240367,0.1195583633245807,0.10938087314387511,0.15037791434672754,0.04283264604311514,0.06796999059098488,0.012220587198117219,0.030688829945273145,0.005932927665182178,0.006498586841330711,0.0014833285876659837,0.0038142213156620625,0.001995870742611556,0.0015480765949606188,0.6976,0.5451,0.7635377609025528,0.14485016087335364,0.09161207822409358,0.5318329317841396,0.2368372597293949,0.23132980848646556,0.4227329565295974,0.47394961734259594,0.10331742612780664,0.22695316719078945,0.5797078425000277,0.19333899030918286,0.15267006828452975,0.7723081807075405,0.07502175100792977,0.06992822138666503,0.8480449808114693,0.08202679780186573,0.04194452852857424,0.9299031083699748,0.028152363101450903,0.016304772269353254,0.9581451682095679,0.025550059521078864,0.006605825976903582,0.983828479174563,0.009565694848533443
oof,2025020281,2025-11-14,2025,NSH,PIT,Avicii Arena,2025-11-14T19:00:00Z,68-96,77-93,0.5290717858909052,0.4709282141090948,0.13792414841639286,0.5086,0.5076254711936387,0.33217452880636134,3.61029647465575,2.993815093808251,0.6164813808474991,6.604111568464001,0.0,6.0,,,False,,,,,,2.0,1.0,3.0,1.0,0.4176579138667012,0.5064614691421704,0.0,1.0,0.0,1.0,0.0,,,,,,1.0,True,oof,3.61029647465575,2.993815093808251,0.9989246817449023,0.0007754111110181373,0.9968887887159621,0.002345182989744435,0.9937686287179498,0.0031295784436511927,0.9799881148169759,0.01374191961821939,0.9355579388489204,0.04437237748473616,0.8432193070200763,0.09145473657137368,0.7622587253855947,0.07978146234698018,0.5897299486494949,0.16955097066210126,0.5064614691421704,0.13792414841639286,0.3657954836387763,0.22402964853582968,0.2530681626720455,0.11617041178716951,0.10741402224246906,0.14650918312897399,0.04096310299618496,0.06744482694561085,0.011140177531099197,0.030663757063016217,0.005758735406323105,0.005650599625859372,0.0011056506587987245,0.003921715493870181,0.0013978306110753683,0.001254857144163179,0.6688,0.5086,0.7654304582200187,0.1437818028188044,0.090787738961177,0.5311778375542782,0.23484985086098625,0.23397231158473553,0.4176579138667012,0.4711749576019132,0.11116712853138569,0.22503336727482184,0.5807795137106031,0.19418711901457505,0.1513418143274404,0.7735506192317048,0.07510756644085483,0.07068983092613475,0.8502429592390327,0.07906720983483252,0.0425065185838449,0.9291485532077884,0.028344928208366635,0.017987740097570138,0.9566292970202422,0.025382962882187533,0.007890058928655536,0.9820631394927753,0.010046801578569096
oof,2025020282,2025-11-14,2025,UTA,NYI,Delta Center,2025-11-15T02:00:00Z,83-87,78-86,0.6603157356177194,0.3396842643822806,0.13452139916951097,0.5334,0.514011161578673,0.330288838421327,3.4031668437655873,2.7309410293088945,0.6722258144566928,6.134107873074482,0.0,5.0,,,False,,,,,,2.0,3.0,5.0,-1.0,0.5333261418543767,0.5170503575536801,0.0,0.0,1.0,0.0,0.0,,,,,,0.0,True,oof,3.4031668437655873,2.7309410293088945,0.9991244658773278,0.0007755474918879402,0.9969877043468002,0.0022703301753484936,0.9937704810790748,0.003184335939365499,0.9812520136879727,0.012447000428519978,0.9383462179045581,0.0423203110841627,0.8466261455011611,0.09177398593531984,0.7722166127961577,0.07238630570901367,0.5969453165699864,0.17187964638114525,0.5170503575536801,0.13452139916951097,0.37320437838618903,0.22387341236235286,0.2555097651507504,0.11755595076339637,0.10533737683890171,0.1537268547261084,0.03880429029059582,0.06750854664285857,0.010597314821484315,0.028683985826108913,0.004944418591751506,0.005737812656189437,0.000726366638504961,0.003716639597968579,0.0009988748832954388,0.0008514254984618519,0.6891,0.5334,0.7607670907867122,0.146403224655991,0.09282968455729675,0.5333261418543767,0.24004390878867277,0.22662994935695047,0.4218148983299326,0.46968498396734426,0.1085001177027231,0.22893976186722959,0.5771688466854715,0.1938913914472988,0.15475479377626353,0.7703202508325934,0.07492495539114316,0.06849570064456052,0.846866033753452,0.08463826560198752,0.04105230726304966,0.9314934152380683,0.027454277498882077,0.014480794372719468,0.9594596153788542,0.026059590248426287,0.0050994381781544855,0.9857758551637279,0.009124706658117564
oof,2025020280,2025-11-14,2025,STL,PHI,Enterprise Center,2025-11-15T01:00:00Z,84-87,80-94,0.5519687035692054,0.44803129643079465,0.13891820444519434,0.4341,0.4775580416334939,0.3605419583665061,3.042918943381083,2.9561031349778726,0.08681580840321024,5.999022078358955,0.0,5.0,,,False,,,,,,5.0,6.0,11.0,-1.0,0.5331573761200471,0.4780284655477625,1.0,0.0,0.0,0.0,0.0,,,,,,0.0,True,oof,3.042918943381083,2.9561031349778726,0.9985755957999658,0.0008247474660138392,0.9967766063667728,0.0023706562559851667,0.9938722288094141,0.0029564086063425463,0.9789833429532531,0.014805624456032035,0.9287604378579205,0.05034323345341124,0.8372553428906451,0.09081525077093465,0.7409287362035477,0.0963551529589156,0.548138032841369,0.19724876647787987,0.4780284655477625,0.13891820444519434,0.3334852555598475,0.2241875451003469,0.2205996956491912,0.11409206497795016,0.08969981902728448,0.13313289524449815,0.028687278044568384,0.06035041420207024,0.007900671104899658,0.020022764405850286,0.0034925409794671998,0.004337916266990821,0.00036137214069002354,0.003170513222686676,0.0009990659206823645,0.0002960623243534621,0.596,0.4341,0.7592188866050021,0.14759733739821135,0.09318377599678646,0.5331573761200471,0.24150842460099606,0.2253341992789568,0.421529840647606,0.4676894452580598,0.11078071409433411,0.2304198396188276,0.5779384497353817,0.19164171064579066,0.15564627830073693,0.76942899616485,0.07492472553441296,0.06786428182957181,0.8459082016224417,0.08622751654798647,0.0406828662626997,0.932163560306851,0.027153573430449274,0.01408034296299093,0.9595336821859732,0.026385974851035766,0.0051962494428014335,0.9860216319658042,0.00878211859139436
oof,2025020283,2025-11-15,2025,FLA,TBL,Amerant Bank Arena,2025-11-15T22:00:00Z,103-84,101-75,0.5669145457247076,0.43308545427529244,0.1529371694243773,0.4608,0.48449102406061906,0.33590897593938096,2.8597034963028567,2.571931192090121,0.2877723042127358,5.431634688392977,0.0,5.0,,,False,,,,,,1.0,3.0,4.0,-2.0,0.5298977747644155,0.4840243266562784,0.0,1.0,0.0,0.0,0.0,,,,,,0.0,True,oof,2.8597034963028567,2.571931192090121,0.999103631231003,0.0007963808026012658,0.9969667789454721,0.00225707460259205,0.9937805734900138,0.003159882493287103,0.9808225042071587,0.012886940468547044,0.9340562744726207,0.04638806460092784,0.8436648384705262,0.09148674590107042,0.7531764251444049,0.09013777185458978,0.5687057929519265,0.18935641713582704,0.4840243266562784,0.1529371694243773,0.34103702320489,0.22403253559102576,0.2219885620183017,0.11586642212980897,0.08996138758566274,0.13399271599699838,0.026663202561446143,0.06217269483716508,0.0068036827523441775,0.01964094202761801,0.0027945485458976643,0.0038575030778332043,0.00021125679025904654,0.002889954212157983,0.00039981962894923193,0.0002623345730791981,0.6404,0.4608,0.7526530022612447,0.15067254619257175,0.09667445154618369,0.5298977747644155,0.24611072363610056,0.22399150159948386,0.42732212316429813,0.4665037072198795,0.10617416961582254,0.23613928191512518,0.5746244837530613,0.18923623433181358,0.15997258256732952,0.76548382696576,0.07454359046691048,0.06516218820219631,0.8394768320144631,0.09536097978334054,0.0384952660346177,0.9350805708871929,0.026424163078189445,0.009903842841325942,0.9624898020979696,0.02760635506070438,0.0030293500298955987,0.9899513154235934,0.007019334546511082
