kind,game_id,gameday,season,week,home_team,away_team,stadium,gametime,home_record,away_record,p_home_win,p_away_win,p_tie,derived_ml,mu_h,mu_a,mu_margin,mu_total,fair_spread,fair_total,spread_line,total_line,has_offer,p_cover_offered,p_push_offered,p_over_offered,p_under_offered,p_push_total_offered,p_home_cover_minus_half,p_home_cover_plus_half,p_away_cover_minus_half,p_away_cover_plus_half,p_home_cover_m14,p_push_m14,p_home_cover_m13,p_push_m13,p_home_cover_m12,p_push_m12,p_home_cover_m11,p_push_m11,p_home_cover_m10,p_push_m10,p_home_cover_m9,p_push_m9,p_home_cover_m8,p_push_m8,p_home_cover_m7,p_push_m7,p_home_cover_m6,p_push_m6,p_home_cover_m5,p_push_m5,p_home_cover_m4,p_push_m4,p_home_cover_m3,p_push_m3,p_home_cover_m2,p_push_m2,p_home_cover_m1,p_push_m1,p_home_cover_0,p_push_0,p_home_cover_1,p_push_1,p_home_cover_2,p_push_2,p_home_cover_3,p_push_3,p_home_cover_4,p_push_4,p_home_cover_5,p_push_5,p_home_cover_6,p_push_6,p_home_cover_7,p_push_7,p_home_cover_8,p_push_8,p_home_cover_9,p_push_9,p_home_cover_10,p_push_10,p_home_cover_11,p_push_11,p_home_cover_12,p_push_12,p_home_cover_13,p_push_13,p_home_cover_14,p_push_14,p_over_24,p_under_24,p_push_24,p_over_25,p_under_25,p_push_25,p_over_26,p_under_26,p_push_26,p_over_27,p_under_27,p_push_27,p_over_28,p_under_28,p_push_28,p_over_29,p_under_29,p_push_29,p_over_30,p_under_30,p_push_30,p_over_31,p_under_31,p_push_31,p_over_32,p_under_32,p_push_32,p_over_33,p_under_33,p_push_33,p_over_34,p_under_34,p_push_34,p_over_35,p_under_35,p_push_35,p_over_36,p_under_36,p_push_36,p_over_37,p_under_37,p_push_37,p_over_38,p_under_38,p_push_38,p_over_39,p_under_39,p_push_39,p_over_40,p_under_40,p_push_40,p_over_41,p_under_41,p_push_41,p_over_42,p_under_42,p_push_42,p_over_43,p_under_43,p_push_43,p_over_44,p_under_44,p_push_44,p_over_45,p_under_45,p_push_45,p_over_46,p_under_46,p_push_46,p_over_47,p_under_47,p_push_47,p_over_48,p_under_48,p_push_48,p_over_49,p_under_49,p_push_49,p_over_50,p_under_50,p_push_50,p_over_51,p_under_51,p_push_51,p_over_52,p_under_52,p_push_52,p_over_53,p_under_53,p_push_53,p_over_54,p_under_54,p_push_54,p_over_55,p_under_55,p_push_55,p_over_56,p_under_56,p_push_56,p_over_57,p_under_57,p_push_57,p_over_58,p_under_58,p_push_58,p_over_59,p_under_59,p_push_59,p_over_60,p_under_60,p_push_60,p_over_61,p_under_61,p_push_61,p_over_62,p_under_62,p_push_62,p_over_63,p_under_63,p_push_63,p_over_64,p_under_64,p_push_64,p_over_65,p_under_65,p_push_65,p_over_66,p_under_66,p_push_66,p_home_win_derived,p_away_win_derived,derived_ml_shrunk,fair_spread_shrunk,fair_total_shrunk,p_cover_shrunk,p_over_shrunk,shrink_applied,treatment_mode
slate,2026_14_HOU_WAS,2026-12-13,2026,14,WAS,HOU,Northwest Stadium,13:00,55-81-1,68-73-1,0.41112284,0.58612716,0.00275,0.41225654,19.7764,22.6875,-2.9111,42.4639,-3,42,,,0,,,,,,,,,,0.787598,0.02189,0.764326,0.023272,0.739726,0.0246,0.713871,0.025855,0.686852,0.027019,0.658778,0.028074,0.629775,0.029004,0.599982,0.029793,0.569554,0.030428,0.538654,0.030899,0.507457,0.031197,0.476141,0.031316,0.444886,0.031255,0.413873,0.031013,0.411123,0.00275,0.381115,0.030007,0.351848,0.029267,0.323469,0.028379,0.296111,0.027358,0.269891,0.02622,0.244907,0.024984,0.22124,0.023667,0.19895,0.02229,0.178079,0.020871,0.15865,0.019429,0.140669,0.017982,0.124123,0.016545,0.108988,0.015136,0.095222,0.013765,0.916175,0.072581,0.011244,0.903031,0.083825,0.013144,0.889305,0.096969,0.013726,0.87345,0.110695,0.015855,0.857097,0.12655,0.016353,0.838422,0.142903,0.018675,0.819391,0.161578,0.019032,0.797897,0.180609,0.021494,0.77625,0.202103,0.021647,0.752069,0.22375,0.024181,0.727998,0.247931,0.024071,0.701401,0.272002,0.026597,0.67523,0.298599,0.026171,0.646627,0.32477,0.028603,0.618805,0.353373,0.027822,0.588731,0.381195,0.030075,0.559814,0.411269,0.028917,0.5289,0.440186,0.030914,0.499517,0.4711,0.029383,0.468455,0.500483,0.031062,0.439269,0.531545,0.029185,0.408761,0.560731,0.030508,0.380425,0.591239,0.028336,0.351139,0.619575,0.029286,0.324249,0.648861,0.02689,0.296772,0.675751,0.027477,0.271832,0.703228,0.02494,0.246637,0.728168,0.025195,0.224028,0.753363,0.022608,0.201449,0.775972,0.02258,0.181418,0.798551,0.020031,0.16164,0.818582,0.019778,0.144294,0.83836,0.017346,0.127362,0.855706,0.016932,0.11268,0.872638,0.014682,0.098511,0.88732,0.014169,0.086363,0.901489,0.012148,0.074774,0.913637,0.01159,0.064949,0.925226,0.009825,0.055682,0.935051,0.009267,0.047914,0.944318,0.007768,0.04067,0.952086,0.007244,0.034666,0.95933,0.006004,0.412257,0.587743,0.41225654,-3,42,,,0,"own-line (no known-vintage feed); shrink computed + flagged, never silently applied"
slate,2026_14_LAC_LV,2026-12-13,2026,14,LV,LAC,Allegiant Stadium,16:05,39-63,71-67,0.51268646,0.48456354,0.00275,0.51410024,21.4922,21.0282,0.464,42.5204,1,43,,,0,,,,,,,,,,0.853267,0.01715,0.834676,0.01859,0.814642,0.020035,0.793176,0.021466,0.770308,0.022868,0.746086,0.024221,0.72058,0.025507,0.693874,0.026706,0.666073,0.0278,0.6373,0.028773,0.607693,0.029608,0.577402,0.030291,0.546592,0.03081,0.515436,0.031156,0.512686,0.00275,0.481373,0.031313,0.450248,0.031125,0.419491,0.030757,0.389273,0.030218,0.359758,0.029516,0.331095,0.028663,0.303422,0.027673,0.276859,0.026563,0.251508,0.02535,0.227455,0.024053,0.204764,0.022691,0.183483,0.021282,0.163638,0.019845,0.145239,0.018398,0.91635,0.07251,0.01114,0.903292,0.08365,0.013058,0.88969,0.096708,0.013602,0.873932,0.11031,0.015757,0.857715,0.126068,0.016217,0.839139,0.142285,0.018575,0.820246,0.160861,0.018894,0.798845,0.179754,0.021401,0.777329,0.201155,0.021516,0.753226,0.222671,0.024103,0.72927,0.246774,0.023956,0.702729,0.27073,0.026541,0.676652,0.297271,0.026077,0.648081,0.323348,0.028571,0.620328,0.351919,0.027753,0.590261,0.379672,0.030067,0.561388,0.409739,0.028873,0.530458,0.438612,0.03093,0.501094,0.469542,0.029363,0.469995,0.498906,0.031099,0.440807,0.530005,0.029188,0.410246,0.559193,0.030561,0.38189,0.589754,0.028357,0.352539,0.61811,0.029351,0.325613,0.647461,0.026925,0.298064,0.674387,0.027549,0.273077,0.701936,0.024987,0.247806,0.726923,0.025271,0.225143,0.752194,0.022663,0.202487,0.774857,0.022657,0.182397,0.797513,0.020089,0.162545,0.817603,0.019853,0.145138,0.837455,0.017406,0.128135,0.854862,0.017003,0.113394,0.871865,0.014741,0.09916,0.886606,0.014234,0.086956,0.90084,0.012204,0.075307,0.913044,0.011649,0.065431,0.924693,0.009876,0.056111,0.934569,0.009319,0.048298,0.943889,0.007814,0.041009,0.951702,0.007289,0.034965,0.958991,0.006044,0.5141,0.4859,0.51410024,1,43,,,0,"own-line (no known-vintage feed); shrink computed + flagged, never silently applied"
slate,2026_14_KC_CIN,2026-12-13,2026,14,CIN,KC,Paycor Stadium,16:25,63-75-1,113-41,0.59585748,0.40139252,0.00275,0.59750061,23.927,20.6865,3.2405,44.6135,4,45,,,0,,,,,,,,,,0.895608,0.01335,0.880905,0.014703,0.864806,0.016099,0.847279,0.017527,0.828309,0.01897,0.807896,0.020413,0.786056,0.02184,0.762826,0.02323,0.73826,0.024566,0.712431,0.025829,0.685432,0.026999,0.657374,0.028058,0.628385,0.028989,0.598607,0.029777,0.595857,0.00275,0.564979,0.030879,0.533806,0.031173,0.502519,0.031287,0.471298,0.03122,0.440326,0.030972,0.409777,0.030549,0.37982,0.029957,0.350612,0.029208,0.3223,0.028312,0.295013,0.027287,0.268865,0.026148,0.243953,0.024912,0.220355,0.023598,0.198129,0.022226,0.938022,0.053192,0.008787,0.927599,0.061978,0.010422,0.9166,0.072401,0.010999,0.903709,0.0834,0.012891,0.890267,0.096291,0.013443,0.874695,0.109733,0.015572,0.858645,0.125305,0.01605,0.840263,0.141355,0.018381,0.821535,0.159737,0.018728,0.800327,0.178465,0.021208,0.778965,0.199673,0.021362,0.755045,0.221035,0.02392,0.731225,0.244955,0.02382,0.704851,0.268775,0.026374,0.678884,0.295149,0.025966,0.650457,0.321116,0.028427,0.622786,0.349543,0.027671,0.592836,0.377214,0.02995,0.564011,0.407164,0.028824,0.533168,0.435989,0.030843,0.50382,0.466832,0.029348,0.472776,0.49618,0.031044,0.443569,0.527224,0.029207,0.413029,0.556431,0.030539,0.38462,0.586971,0.028409,0.355258,0.61538,0.029362,0.32825,0.644742,0.027008,0.300659,0.67175,0.027591,0.275564,0.699341,0.025095,0.250224,0.724436,0.02534,0.227433,0.749776,0.022791,0.204687,0.772567,0.022746,0.184456,0.795313,0.020231,0.1645,0.815544,0.019957,0.146946,0.8355,0.017554,0.129831,0.853054,0.017115,0.114942,0.870169,0.014888,0.100594,0.885058,0.014348,0.08825,0.899406,0.012344,0.076491,0.91175,0.011759,0.066486,0.923509,0.010005,0.057065,0.933514,0.009421,0.049137,0.942935,0.007928,0.597501,0.402499,0.59750061,4,45,,,0,"own-line (no known-vintage feed); shrink computed + flagged, never silently applied"
slate,2026_14_NYG_SEA,2026-12-13,2026,14,SEA,NYG,Lumen Field,16:25,86-55,42-92-1,0.63430123,0.36294877,0.00275,0.63605037,25.6927,21.1271,4.5656,46.8198,5,47,,,0,,,,,,,,,,0.912327,0.01166,0.899386,0.01294,0.885109,0.014278,0.869447,0.015662,0.852366,0.017081,0.833845,0.01852,0.81388,0.019965,0.792483,0.021397,0.769684,0.022799,0.745533,0.024152,0.720097,0.025436,0.693465,0.026632,0.665742,0.027723,0.637051,0.028691,0.634301,0.00275,0.604103,0.030198,0.573391,0.030712,0.542336,0.031054,0.511119,0.031218,0.479918,0.0312,0.448916,0.031003,0.418287,0.030628,0.388204,0.030084,0.358825,0.029379,0.3303,0.028525,0.302762,0.027538,0.276329,0.026432,0.251103,0.025226,0.227167,0.023937,0.955886,0.037447,0.006667,0.947882,0.044114,0.008004,0.939314,0.052118,0.008568,0.929155,0.060686,0.01016,0.918409,0.070845,0.010746,0.905816,0.081591,0.012592,0.892653,0.094184,0.013163,0.877405,0.107347,0.015248,0.861649,0.122595,0.015756,0.843605,0.138351,0.018044,0.825173,0.156395,0.018433,0.804301,0.174827,0.020871,0.783222,0.195699,0.021079,0.759623,0.216778,0.023599,0.736058,0.240377,0.023565,0.709974,0.263942,0.026084,0.684221,0.290026,0.025752,0.656039,0.315779,0.028182,0.628529,0.343961,0.02751,0.598765,0.371471,0.029763,0.570039,0.401235,0.028727,0.539315,0.429961,0.030723,0.509995,0.460685,0.02932,0.478997,0.490005,0.030998,0.449747,0.521003,0.029251,0.41918,0.550253,0.030567,0.390658,0.58082,0.028522,0.361197,0.609342,0.029461,0.334014,0.638803,0.027183,0.306262,0.665986,0.027752,0.280939,0.693738,0.025322,0.255387,0.719061,0.025552,0.232331,0.744613,0.023056,0.209336,0.767669,0.022995,0.188815,0.790664,0.02052,0.168588,0.811185,0.020228,0.150735,0.831412,0.017852,0.133342,0.849265,0.017393,0.118161,0.866658,0.015182,0.103541,0.881839,0.01462,0.09092,0.896459,0.012621,0.078907,0.90908,0.012013,0.068649,0.921093,0.010257,0.63605,0.36395,0.63605037,5,47,,,0,"own-line (no known-vintage feed); shrink computed + flagged, never silently applied"
slate,2026_14_LA_SF,2026-12-13,2026,14,SF,LA,Levi's Stadium,16:25,85-62,91-57,0.46419477,0.53305523,0.00275,0.46547482,19.3323,20.4705,-1.1382,39.8028,-2,40,,,0,,,,,,,,,,0.824732,0.019487,0.803805,0.020927,0.781463,0.022342,0.757748,0.023715,0.732721,0.025027,0.706462,0.026259,0.679068,0.027394,0.650653,0.028415,0.621347,0.029305,0.591298,0.03005,0.560661,0.030637,0.529606,0.031055,0.498307,0.031299,0.466945,0.031362,0.464195,0.00275,0.433245,0.03095,0.402753,0.030491,0.372888,0.029865,0.343806,0.029082,0.315651,0.028155,0.288551,0.0271,0.262618,0.025933,0.237945,0.024673,0.214607,0.023338,0.192659,0.021948,0.172139,0.02052,0.153065,0.019074,0.135438,0.017627,0.119245,0.016194,0.880411,0.10495,0.014639,0.863538,0.119589,0.016873,0.84623,0.136462,0.017308,0.826511,0.15377,0.019719,0.806527,0.173489,0.019984,0.784013,0.193473,0.022514,0.761465,0.215987,0.022548,0.736339,0.238535,0.025125,0.711467,0.263661,0.024872,0.684053,0.288533,0.027414,0.657227,0.315947,0.026826,0.627982,0.342773,0.029245,0.59969,0.372018,0.028292,0.569186,0.40031,0.030504,0.540013,0.430814,0.029173,0.508907,0.459987,0.031106,0.479497,0.491093,0.02941,0.448489,0.520503,0.031008,0.419505,0.551511,0.028984,0.38929,0.580495,0.030215,0.361369,0.61071,0.027921,0.332592,0.638631,0.028777,0.306303,0.667408,0.02629,0.279516,0.693697,0.026787,0.255321,0.720484,0.024194,0.230951,0.744679,0.024371,0.209188,0.769049,0.021763,0.187518,0.790812,0.02167,0.168385,0.812482,0.019133,0.149552,0.831615,0.018834,0.13311,0.850448,0.016441,0.117111,0.86689,0.015999,0.103302,0.882889,0.01381,0.090017,0.896698,0.013285,0.078678,0.909983,0.011339,0.067894,0.921322,0.010784,0.058793,0.932106,0.009101,0.050236,0.941207,0.008557,0.043094,0.949764,0.007142,0.036456,0.956906,0.006639,0.030977,0.963544,0.005479,0.025942,0.969023,0.005035,0.021832,0.974058,0.00411,0.465475,0.534525,0.46547482,-2,40,,,0,"own-line (no known-vintage feed); shrink computed + flagged, never silently applied"
slate,2026_14_BUF_GB,2026-12-13,2026,14,GB,BUF,Lambeau Field,20:20,85-55-2,97-50,0.45859063,0.53865937,0.00275,0.45985523,20.464,21.7876,-1.3236,42.2516,-2,42,,,0,,,,,,,,,,0.820449,0.019679,0.799336,0.021113,0.776814,0.022521,0.752929,0.023885,0.727742,0.025187,0.701334,0.026407,0.673806,0.027528,0.645274,0.028532,0.615871,0.029403,0.585746,0.030126,0.555056,0.030689,0.523974,0.031082,0.492675,0.031299,0.461341,0.031335,0.458591,0.00275,0.427726,0.030865,0.397353,0.030373,0.367638,0.029715,0.338735,0.028902,0.310787,0.027949,0.283917,0.02687,0.258235,0.025682,0.233829,0.024405,0.210772,0.023057,0.189114,0.021658,0.168889,0.020225,0.150111,0.018778,0.132777,0.017333,0.11687,0.015907,0.913383,0.075137,0.011479,0.89996,0.086617,0.013423,0.885987,0.10004,0.013973,0.86984,0.114013,0.016147,0.853234,0.13016,0.016606,0.83426,0.146766,0.018974,0.814978,0.16574,0.019282,0.793189,0.185022,0.021788,0.771304,0.206811,0.021885,0.746845,0.228696,0.02446,0.72256,0.253155,0.024285,0.695714,0.27744,0.026846,0.669366,0.304286,0.026348,0.640559,0.330634,0.028807,0.612609,0.359441,0.02795,0.582388,0.387391,0.030221,0.553403,0.417612,0.028986,0.522411,0.446597,0.030991,0.493026,0.477589,0.029385,0.461961,0.506974,0.031065,0.432843,0.538039,0.029118,0.402408,0.567157,0.030435,0.374206,0.597592,0.028202,0.345063,0.625794,0.029143,0.318367,0.654937,0.026696,0.291095,0.681633,0.027272,0.266397,0.708905,0.024698,0.241455,0.733603,0.024942,0.219123,0.758545,0.022332,0.196829,0.780877,0.022294,0.177093,0.803171,0.019736,0.157617,0.822907,0.019476,0.14057,0.842383,0.017047,0.12394,0.85943,0.01663,0.109547,0.87606,0.014392,0.095667,0.890453,0.01388,0.083789,0.904333,0.011878,0.072465,0.916211,0.011325,0.062882,0.927535,0.009582,0.05385,0.937118,0.009032,0.046293,0.94615,0.007557,0.03925,0.953707,0.007043,0.033422,0.96075,0.005827,0.459855,0.540145,0.45985523,-2,42,,,0,"own-line (no known-vintage feed); shrink computed + flagged, never silently applied"
slate,2026_14_PIT_JAX,2026-12-14,2026,14,JAX,PIT,EverBank Stadium,20:15,51-85,77-59-2,0.60732656,0.38992344,0.00275,0.60900131,24.1627,20.5308,3.6319,44.6935,4,45,,,0,,,,,,,,,,0.900809,0.012844,0.886631,0.014178,0.871072,0.015559,0.854096,0.016976,0.835682,0.018414,0.815822,0.01986,0.794528,0.021294,0.771828,0.0227,0.74777,0.024059,0.722419,0.025351,0.695861,0.026557,0.668201,0.02766,0.639561,0.028641,0.610077,0.029484,0.607327,0.00275,0.576617,0.030709,0.545547,0.03107,0.514294,0.031253,0.483039,0.031255,0.451964,0.031075,0.421246,0.030718,0.391056,0.03019,0.361557,0.029499,0.332898,0.028659,0.305216,0.027682,0.278631,0.026585,0.253246,0.025385,0.229145,0.0241,0.206396,0.02275,0.938769,0.052526,0.008705,0.928441,0.061231,0.010328,0.917533,0.071559,0.010909,0.904746,0.082467,0.012786,0.891401,0.095254,0.013345,0.87594,0.108599,0.015461,0.859992,0.12406,0.015948,0.841725,0.140008,0.018267,0.823099,0.158275,0.018626,0.802005,0.176901,0.021094,0.780741,0.197995,0.021264,0.756929,0.219259,0.023812,0.733197,0.243071,0.023732,0.706919,0.266803,0.026277,0.681027,0.293081,0.025893,0.65268,0.318973,0.028347,0.625064,0.34732,0.027616,0.595173,0.374936,0.029891,0.566381,0.404827,0.028792,0.535572,0.433619,0.030808,0.506231,0.464428,0.029342,0.475194,0.493769,0.031037,0.445967,0.524806,0.029227,0.415407,0.554033,0.03056,0.386953,0.584593,0.028455,0.357544,0.613047,0.029408,0.330468,0.642456,0.027077,0.302807,0.669532,0.02766,0.277625,0.697193,0.025183,0.252197,0.722375,0.025427,0.229305,0.747803,0.022893,0.206458,0.770695,0.022846,0.186117,0.793542,0.020341,0.166053,0.813883,0.020065,0.148386,0.833947,0.017667,0.131161,0.851614,0.017224,0.116162,0.868839,0.014999,0.101708,0.883838,0.014454,0.08926,0.898292,0.012448,0.077403,0.91074,0.011857,0.067303,0.922597,0.0101,0.057794,0.932697,0.009509,0.049783,0.942206,0.008011,0.609001,0.390999,0.60900131,4,45,,,0,"own-line (no known-vintage feed); shrink computed + flagged, never silently applied"
slate,2026_15_SF_LAC,2026-12-17,2026,15,LAC,SF,SoFi Stadium,20:15,71-67,85-62,0.41001168,0.58723832,0.00275,0.41114232,21.1939,24.1422,-2.9483,45.3361,-3,45,,,0,,,,,,,,,,0.786228,0.021867,0.762979,0.023249,0.738402,0.024577,0.712568,0.025833,0.685569,0.026999,0.657514,0.028055,0.628528,0.028986,0.598752,0.029776,0.56834,0.030412,0.537457,0.030882,0.506278,0.031179,0.474982,0.031296,0.443749,0.031232,0.412762,0.030988,0.410012,0.00275,0.380036,0.029976,0.350808,0.029228,0.322474,0.028334,0.295167,0.027307,0.269004,0.026163,0.244081,0.024922,0.22048,0.023602,0.198258,0.022221,0.177458,0.0208,0.158101,0.019357,0.140192,0.017909,0.123718,0.016474,0.108652,0.015066,0.094954,0.013698,0.944768,0.047164,0.008068,0.935176,0.055232,0.009592,0.924986,0.064824,0.01019,0.913018,0.075014,0.011968,0.900461,0.086982,0.012557,0.885882,0.099539,0.014579,0.87077,0.114118,0.015113,0.853421,0.12923,0.017349,0.835648,0.146579,0.017773,0.815469,0.164352,0.020179,0.795039,0.184531,0.020431,0.772094,0.204961,0.022944,0.749132,0.227906,0.022962,0.723625,0.250868,0.025507,0.698392,0.276375,0.025232,0.67067,0.301608,0.027722,0.643562,0.32933,0.027108,0.614106,0.356438,0.029456,0.585635,0.385894,0.028471,0.555041,0.414365,0.030594,0.52581,0.444959,0.029231,0.49475,0.47419,0.03106,0.465415,0.50525,0.029335,0.434596,0.534585,0.030819,0.405823,0.565404,0.028773,0.375935,0.594177,0.029888,0.348352,0.624065,0.027583,0.320025,0.651648,0.028327,0.294182,0.679975,0.025843,0.267945,0.705818,0.026238,0.244281,0.732055,0.023664,0.22053,0.755719,0.023751,0.199353,0.77947,0.021177,0.178339,0.800647,0.021013,0.159816,0.821661,0.018523,0.141646,0.840184,0.01817,0.12581,0.858354,0.015836,0.110453,0.87419,0.015357,0.09722,0.889547,0.013233,0.084533,0.90278,0.012687,0.073724,0.915467,0.010809,0.063478,0.926276,0.010246,0.054848,0.936522,0.008631,0.411142,0.588858,0.41114232,-3,45,,,0,"own-line (no known-vintage feed); shrink computed + flagged, never silently applied"
slate,2026_15_SEA_PHI,2026-12-19,2026,15,PHI,SEA,Lincoln Financial Field,17:00,88-57-1,86-55,0.36839748,0.62885252,0.00275,0.36941337,18.3687,22.7451,-4.3764,41.1138,-5,41,,,0,,,,,,,,,,0.754827,0.023909,0.729625,0.025202,0.703213,0.026411,0.675692,0.027521,0.647177,0.028515,0.617801,0.029376,0.587709,0.030092,0.557059,0.03065,0.526019,0.03104,0.494763,0.031256,0.46347,0.031293,0.432319,0.031151,0.401487,0.030832,0.371147,0.03034,0.368397,0.00275,0.339527,0.028871,0.311598,0.027929,0.284737,0.026861,0.259054,0.025683,0.234639,0.024415,0.211565,0.023074,0.189885,0.02168,0.169633,0.020252,0.150825,0.018808,0.133459,0.017366,0.117519,0.01594,0.102972,0.014547,0.089774,0.013198,0.07787,0.011904,0.899852,0.087182,0.012966,0.884845,0.100148,0.015007,0.869261,0.115155,0.015584,0.85144,0.130739,0.017821,0.833165,0.14856,0.018275,0.812506,0.166835,0.02066,0.791576,0.187494,0.02093,0.768176,0.208424,0.0234,0.744751,0.231824,0.023425,0.718846,0.255249,0.025905,0.693214,0.281154,0.025631,0.665175,0.306786,0.02804,0.637752,0.334825,0.027423,0.608076,0.362248,0.029676,0.579387,0.391924,0.028689,0.548677,0.420613,0.03071,0.519328,0.451323,0.029348,0.488256,0.480672,0.031073,0.458901,0.511744,0.029354,0.428165,0.541099,0.030737,0.39946,0.571835,0.028704,0.369738,0.60054,0.029722,0.342299,0.630262,0.027439,0.314205,0.657701,0.028094,0.288566,0.685795,0.025639,0.26261,0.711434,0.025956,0.239192,0.73739,0.023418,0.215753,0.760808,0.02344,0.194847,0.784247,0.020906,0.174158,0.805153,0.020689,0.155916,0.825842,0.018242,0.138068,0.844084,0.017848,0.122509,0.861932,0.015559,0.107458,0.877491,0.015051,0.094487,0.892542,0.012971,0.082081,0.905513,0.012406,0.07151,0.917919,0.010571,0.061514,0.92849,0.009996,0.053093,0.938486,0.008421,0.045219,0.946907,0.007874,0.038661,0.954781,0.006558,0.032598,0.961339,0.006063,0.027605,0.967402,0.004993,0.369413,0.630587,0.36941337,-5,41,,,0,"own-line (no known-vintage feed); shrink computed + flagged, never silently applied"
slate,2026_15_CHI_BUF,2026-12-19,2026,15,BUF,CHI,Highmark Stadium,20:20,97-50,61-76,0.59608908,0.40116092,0.00275,0.59773284,24.5269,21.2786,3.2483,45.8055,4,46,,,0,,,,,,,,,,0.895614,0.013329,0.880933,0.014681,0.864856,0.016077,0.847351,0.017505,0.828403,0.018948,0.808011,0.020392,0.786191,0.02182,0.762979,0.023212,0.73843,0.024549,0.712617,0.025813,0.685632,0.026985,0.657587,0.028046,0.628608,0.028979,0.598839,0.029769,0.596089,0.00275,0.565217,0.030872,0.534049,0.031167,0.502767,0.031282,0.471552,0.031215,0.440584,0.030968,0.410039,0.030544,0.380087,0.029953,0.350884,0.029203,0.322577,0.028308,0.295295,0.027282,0.269153,0.026142,0.244247,0.024906,0.220655,0.023592,0.198435,0.02222,0.948243,0.044167,0.00759,0.939176,0.051757,0.009067,0.92954,0.060824,0.009636,0.918169,0.07046,0.011372,0.906228,0.081831,0.011941,0.892299,0.093772,0.013929,0.877843,0.107701,0.014456,0.861173,0.122157,0.016671,0.84407,0.138827,0.017102,0.824569,0.15593,0.019501,0.804791,0.175431,0.019778,0.78249,0.195209,0.0223,0.76013,0.21751,0.02236,0.735201,0.23987,0.024929,0.710489,0.264799,0.024713,0.683247,0.289511,0.027242,0.656548,0.316753,0.026699,0.627449,0.343452,0.029099,0.599252,0.372551,0.028197,0.568871,0.400748,0.030381,0.539765,0.431129,0.029106,0.508763,0.460235,0.031002,0.479396,0.491237,0.029366,0.448476,0.520604,0.03092,0.419518,0.551524,0.028958,0.389379,0.580482,0.030138,0.36147,0.610621,0.02791,0.332759,0.63853,0.028711,0.306469,0.667241,0.02629,0.279738,0.693531,0.026731,0.255535,0.720262,0.024204,0.23121,0.744465,0.024324,0.209431,0.76879,0.02178,0.187796,0.790569,0.021634,0.16864,0.812204,0.019156,0.149833,0.83136,0.018808,0.133363,0.850167,0.016469,0.117381,0.866637,0.015982,0.10354,0.882619,0.013841,0.090264,0.89646,0.013276,0.078893,0.909736,0.011371,0.068112,0.921107,0.010781,0.05898,0.931888,0.009132,0.597733,0.402267,0.59773284,4,46,,,0,"own-line (no known-vintage feed); shrink computed + flagged, never silently applied"
slate,2026_15_CIN_CAR,2026-12-20,2026,15,CAR,CIN,Bank of America Stadium,13:00,44-90,63-75-1,0.47439742,0.52285258,0.00275,0.47570562,20.8999,21.7001,-0.8002,42.6,-1,43,,,0,,,,,,,,,,0.830448,0.018931,0.810075,0.020372,0.788278,0.021797,0.765091,0.023187,0.740566,0.024525,0.714776,0.02579,0.68781,0.026966,0.659777,0.028033,0.630802,0.028975,0.601026,0.029776,0.570603,0.030423,0.539699,0.030904,0.508487,0.031212,0.477147,0.03134,0.474397,0.00275,0.443344,0.031053,0.412697,0.030648,0.382625,0.030072,0.35329,0.029335,0.324839,0.02845,0.297407,0.027432,0.27111,0.026297,0.246048,0.025063,0.222299,0.023748,0.199927,0.022372,0.178973,0.020954,0.159461,0.019512,0.141396,0.018065,0.124769,0.016627,0.917385,0.071562,0.011053,0.904429,0.082615,0.012956,0.89092,0.095571,0.013509,0.875271,0.10908,0.015649,0.85915,0.124729,0.016121,0.840687,0.14085,0.018463,0.821891,0.159313,0.018796,0.800601,0.178109,0.02129,0.779179,0.199399,0.021422,0.75518,0.220821,0.023998,0.731311,0.24482,0.02387,0.704863,0.268689,0.026448,0.678859,0.295137,0.026004,0.650362,0.321141,0.028496,0.622664,0.349638,0.027698,0.592648,0.377336,0.030016,0.563806,0.407352,0.028842,0.5329,0.436194,0.030906,0.503542,0.4671,0.029358,0.472437,0.496458,0.031105,0.443228,0.527563,0.029209,0.412632,0.556772,0.030597,0.384228,0.587368,0.028404,0.354814,0.615772,0.029414,0.327819,0.645186,0.026995,0.300184,0.672181,0.027635,0.27511,0.699816,0.025074,0.249734,0.72489,0.025375,0.226972,0.750266,0.022763,0.2042,0.773028,0.022771,0.184004,0.7958,0.020196,0.164032,0.815996,0.019972,0.146518,0.835968,0.017514,0.129397,0.853482,0.017121,0.114551,0.870603,0.014846,0.100205,0.885449,0.014346,0.087904,0.899795,0.0123,0.076154,0.912096,0.011751,0.066191,0.923846,0.009963,0.056782,0.933809,0.009409,0.048893,0.943218,0.007888,0.041528,0.951107,0.007366,0.035421,0.958472,0.006107,0.475706,0.524294,0.47570562,-1,43,,,0,"own-line (no known-vintage feed); shrink computed + flagged, never silently applied"
